latitude,longitude,blue_band,green_band,depth,stumpf_ratio,log_blue,log_green,bg_ratio
6.752083333,71.50208333,0.035,0.0201,4012,1.184831734,-3.352407217,-3.907035464,1.741293532
14.91875,72.21041667,0.0386,0.0263,2109,1.117349823,-3.254503003,-3.63818634,1.467680608
20.21041667,87.71041667,0.0387,0.029,153,1.085690057,-3.251915679,-3.540459449,1.334482759
18.12708333,71.50208333,0.03995,0.0296,90,1.088510709,-3.220126607,-3.519980918,1.349662162
15.87708333,72.87708333,0.047,0.0335,106,1.096425397,-3.057607677,-3.39620984,1.402985075
8.54375,82.21041667,0.0564,0.04755,3799,1.044199123,-2.87528612,-3.04597349,1.186119874
8.04375,79.08541667,0.042,0.0408,1697,1.007816129,-3.170085661,-3.199073198,1.029411765
13.00208333,73.54375,0.0352,0.0279,325,1.06982441,-3.346709196,-3.57912859,1.261648746
12.83541667,81.37708333,0.0664,0.0582,3402,1.032434897,-2.712058222,-2.843869924,1.140893471
15.54375,81.29375,0.0184,0.0177,1727,1.01349753,-3.995404614,-4.034190639,1.039548023
8.16875,74.66875,0.0399,0.0364,2784,1.025540629,-3.221378955,-3.313186504,1.096153846
16.00208333,82.12708333,0.046,0.032,1010,1.104712391,-3.079113882,-3.442019376,1.4375
9.16875,79.91875,0.0777,0.08035,5,0.992354346,-2.554900022,-2.521363187,0.967019291
11.12708333,80.50208333,0.0628,0.0514,1408,1.050846523,-2.767800206,-2.968117107,1.221789883
6.127083333,82.66875,0.0589,0.0516,4046,1.033553618,-2.831914188,-2.964233606,1.141472868
12.58541667,81.33541667,0.061,0.054,3465,1.030556607,-2.796881415,-2.918771232,1.12962963
12.04375,89.66875,0.031,0.013,3102,1.338812868,-3.473768074,-4.342805922,2.384615385
8.252083333,83.41875,0.0828,0.0706,3804,1.037443455,-2.491327218,-2.650725134,1.172804533
7.335416667,79.75208333,0.06085,0.0535,17,1.03234685,-2.79934346,-2.928073625,1.137383178
16.83541667,84.71041667,0.0471,0.0369,2852,1.06764056,-3.055482278,-3.299543728,1.276422764
11.08541667,73.12708333,0.0438,0.0338,1863,1.07361906,-3.128121462,-3.387294476,1.295857988
15.71041667,72.37708333,0.042,0.0279,1106,1.122886394,-3.170085661,-3.57912859,1.505376344
6.710416667,71.91875,0.0409,0.0302,3054,1.088997126,-3.196625216,-3.499913355,1.354304636
6.460416667,72.87708333,0.2722,0.2615,2,1.007204398,-1.301218189,-1.341320995,1.040917782
6.91875,72.58541667,0.0499,0.0443,1406,1.031399844,-2.997734276,-3.116770602,1.126410835
14.25208333,82.08541667,0.0502,0.0414,3236,1.0517646,-2.991740252,-3.184474398,1.212560386
10.16875,72.62708333,0.04485,0.02955,1790,1.123221951,-3.10443169,-3.521671535,1.517766497
6.377083333,77.33541667,0.0622,0.0495,2293,1.058529967,-2.777400279,-3.005782609,1.256565657
16.66875,83.83541667,0.048,0.0358,2908,1.08196126,-3.036554268,-3.329807386,1.340782123
6.127083333,79.46041667,0.0788,0.0581,2644,1.075020902,-2.540842282,-2.845589615,1.356282272
11.87708333,81.41875,0.0602,0.0572,3508,1.012632589,-2.810082927,-2.861201381,1.052447552
11.66875,72.25208333,0.03715,0.0255,1668,1.116184834,-3.292791508,-3.669076827,1.456862745
27.31458333,50.23125,0.0363,0.0285,56,1.072215099,-3.315937538,-3.557851192,1.273684211
24.10625,52.37708333,0.0569,0.0502,10,1.031991786,-2.866459938,-2.991740252,1.133466135
25.91875,55.31458333,0.04545,0.03665,63,1.059754148,-3.091142458,-3.306341851,1.240109141
25.48125,52.73125,0.03675,0.02995,30,1.060187421,-3.303617053,-3.508225954,1.227045075
27.50208333,50.83541667,0.0366,0.0352,59,1.010952444,-3.307707039,-3.346709196,1.039772727
29.83541667,50.23125,0.1202,0.1394,2,0.969985812,-2.118598257,-1.970407781,0.862266858
24.58541667,54.10625,0.0438,0.0361,18,1.053911088,-3.128121462,-3.321462414,1.213296399
28.85625,50.79375,0.107733333,0.1138,3,0.988428735,-2.228096244,-2.173312757,0.946690097
26.27291667,51.98125,0.0459,0.0432,36,1.016098563,-3.081290162,-3.141914784,1.0625
29.93958333,50.12708333,0.1348,0.1651,2,0.960294309,-2.003963081,-1.801203928,0.816474864
27.87708333,49.23125,0.06125,0.0547,9,1.028261867,-2.79279143,-2.90589157,1.119744059
30.10625,50.08541667,0.1268,0.1312,3,0.993005173,-2.065144237,-2.031032402,0.966463415
26.58541667,56.29375,0.04595,0.0368,76,1.061588167,-3.08020143,-3.302257434,1.248641304
24.83541667,54.27291667,0.03835,0.031,21,1.061959265,-3.261000751,-3.473768074,1.237096774
26.41875,55.79375,0.0457,0.0375,53,1.054563676,-3.085656981,-3.283414346,1.218666667
29.27291667,48.33541667,0.1065,0.1209,2,0.973551672,-2.239610294,-2.112791521,0.8808933
24.85625,53.50208333,0.0556,0.043,20,1.068324757,-2.889572078,-3.146555163,1.293023256
24.29375,52.27291667,0.0446,0.0357,33,1.062258402,-3.11002142,-3.33260459,1.24929972
26.60625,52.00208333,0.04725,0.04155,57,1.034493874,-3.052302625,-3.180857758,1.137184116
25.89791667,55.43958333,0.0444,0.0344,57,1.072125163,-3.11451581,-3.369698715,1.290697674
25.18958333,51.87708333,0.0692,0.0628,16,1.023441266,-2.670754416,-2.767800206,1.101910828
26.12708333,50.75208333,0.0615,0.0567,5,1.020125683,-2.788718104,-2.869981068,1.084656085
27.50208333,51.04375,0.042166667,0.034166667,70,1.059576489,-3.166125252,-3.376504759,1.234146339
27.52291667,51.93958333,0.04635,0.0445,54,1.010731714,-3.071533987,-3.11226609,1.041573034
25.31458333,50.60625,0.0347,0.033,5,1.014366371,-3.361015592,-3.411247718,1.051515152
27.60625,51.73125,0.10175,0.09975,17,1.004313101,-2.285236455,-2.305088223,1.020050125
30.33541667,48.93958333,0.153,0.202666667,1,0.947073075,-1.877317358,-1.596192684,0.754934209
26.89791667,50.54375,0.0434,0.0384,16,1.033552646,-3.137295838,-3.259697819,1.130208333
26.25208333,51.87708333,0.0482,0.0468,18,1.007664252,-3.032396258,-3.061872076,1.02991453
24.93958333,52.10625,0.067633333,0.05525,7,1.050408587,-2.693654326,-2.895886939,1.224132724
28.58541667,49.58541667,0.053,0.0468,43,1.032348541,-2.937463365,-3.061872076,1.132478632
27.16875,49.46041667,0.0539,0.0748,2,0.924055333,-2.920624801,-2.592937394,0.720588235
25.04375,53.96041667,0.0621,0.0543,21,1.033601439,-2.77900929,-2.913231052,1.143646409
27.12708333,56.23125,0.0983,0.09895,12,0.998565572,-2.319731252,-2.313140607,0.993431026
27.18958333,50.87708333,0.0407,0.0323,67,1.066519824,-3.201527187,-3.432688049,1.26006192
26.18958333,52.33541667,0.037166667,0.028266667,56,1.081913522,-3.292342968,-3.566072013,1.314858487
26.66875,51.31458333,0.04595,0.03765,57,1.054907005,-3.08020143,-3.279422325,1.220451527
28.83541667,50.10625,0.0402,0.03595,51,1.031193156,-3.213888283,-3.325626195,1.11821975
28.62708333,49.21041667,0.0488,0.0445,40,1.024302829,-3.020024966,-3.11226609,1.096629213
28.56458333,49.27291667,0.0466,0.0424,41,1.025206416,-3.066154738,-3.160606917,1.099056604
26.25208333,53.56458333,0.0404,0.0364,83,1.029005151,-3.208925494,-3.313186504,1.10989011
25.41875,54.68958333,0.039133333,0.02995,25,1.078671269,-3.240780669,-3.508225954,1.306622137
26.10625,53.35625,0.0388,0.03265,72,1.049507479,-3.249335032,-3.421910423,1.188361409
25.85625,55.54375,0.0441,0.0361,42,1.055814437,-3.121295497,-3.321462414,1.221606648
27.14791667,56.37708333,0.1046,0.1194,6,0.97232907,-2.257611727,-2.125276078,0.876046901
28.21041667,49.25208333,0.0572,0.0472,31,1.049854792,-2.861201381,-3.053361386,1.211864407
26.98125,49.68958333,0.129,0.1884,4,0.927698752,-2.047942875,-1.669187917,0.684713376
29.23125,50.04375,0.0502,0.0462,42,1.021663362,-2.991740252,-3.074775481,1.086580087
25.60625,53.18958333,0.0384,0.0312,35,1.060352945,-3.259697819,-3.467337184,1.230769231
30.06458333,49.81458333,0.1228,0.1285,4,0.990656394,-2.097198263,-2.051826375,0.955642023
25.71041667,55.37708333,0.0443,0.0367,34,1.052239685,-3.116770602,-3.304978524,1.207084469
26.46041667,51.79375,0.0447,0.036,40,1.060402796,-3.107781777,-3.324236341,1.241666667
24.37708333,53.25208333,0.0832,0.0814,9,1.004971632,-2.486507931,-2.508380006,1.022113022
25.79375,55.73125,0.0509,0.04695,19,1.020986742,-2.977892355,-3.058672073,1.084132055
28.75208333,50.54375,0.039425,0.03465,46,1.03641511,-3.233355146,-3.362457553,1.137806638
26.75208333,51.96041667,0.0426,0.0372,67,1.037481725,-3.155901026,-3.291446518,1.14516129
24.79375,54.27291667,0.0404,0.0374,20,1.021304831,-3.208925494,-3.286084575,1.080213904
24.39791667,53.16875,0.1286,0.161,2,0.955780423,-2.051048467,-1.826350914,0.798757764
29.18958333,50.48125,0.05315,0.040266667,35,1.075116303,-2.934637174,-3.212231274,1.31995032
28.60625,50.52291667,0.03975,0.0322,58,1.060669765,-3.225145438,-3.435788826,1.23447205
26.79375,52.16875,0.0457,0.0338,57,1.085681254,-3.085656981,-3.387294476,1.352071006
26.33541667,51.14791667,0.07025,0.067,11,1.011265434,-2.655694971,-2.70306266,1.048507463
24.73125,51.77291667,0.0681,0.0601,15,1.030509539,-2.686778066,-2.811745437,1.133111481
26.08541667,55.48125,0.0482,0.038,87,1.065365561,-3.032396258,-3.270169119,1.268421053
29.04375,50.41875,0.042328571,0.0364125,39,1.04187868,-3.162292984,-3.312843157,1.162473629
26.52291667,52.98125,0.03925,0.0311,83,1.067712992,-3.237803835,-3.47054746,1.262057878
29.89791667,48.06458333,0.1476,0.192466667,5,0.949539742,-1.913249367,-1.647832299,0.76688604
28.48125,50.18958333,0.0419,0.0354,55,1.047263142,-3.172469452,-3.341043459,1.183615819
24.81458333,52.60625,0.065,0.0562,8,1.036106607,-2.733368009,-2.878838522,1.15658363
29.75208333,49.33541667,0.08835,0.08,9,1.022656084,-2.42644908,-2.525728644,1.104375
26.75208333,50.58541667,0.0469,0.0432,13,1.021821737,-3.059737604,-3.141914784,1.085648148
26.73125,53.23125,0.04715,0.03975,88,1.046359559,-3.05442127,-3.225145438,1.186163522
24.93958333,54.48125,0.047733333,0.0372,19,1.068943559,-3.04212532,-3.291446518,1.283154113
27.02291667,52.39791667,0.03865,0.031,81,1.064228419,-3.253208504,-3.473768074,1.246774194
27.58541667,49.52291667,0.06165,0.05815,10,1.014385178,-2.786282049,-2.8447294,1.060189166
27.46041667,50.64791667,0.03955,0.0352,65,1.032720613,-3.230189585,-3.346709196,1.123579545
26.27291667,55.41875,0.0445,0.03705,65,1.050721823,-3.11226609,-3.295486927,1.201079622
25.06458333,53.93958333,0.0585,0.0514,21,1.032842758,-2.838728525,-2.968117107,1.138132296
29.41875,48.71041667,0.1002,0.0992,4,1.00218183,-2.30058709,-2.310617265,1.010080645
24.29375,51.71041667,0.04378,0.039816667,5,1.025755739,-3.128578187,-3.223469686,1.099539547
26.89791667,53.10625,0.0498,0.04025,52,1.057618036,-2.999740295,-3.212645275,1.237267081
25.25208333,50.58541667,0.0339,0.030275,13,1.033161888,-3.384340265,-3.49743299,1.119735756
27.02291667,50.68958333,0.036,0.0322,20,1.032129483,-3.324236341,-3.435788826,1.118012422
26.10625,53.00208333,0.0406,0.0309,66,1.079577757,-3.203987212,-3.476999095,1.313915858
24.58541667,51.66875,0.0576,0.05355,14,1.01831545,-2.854232711,-2.927139482,1.075630252
29.77291667,48.60625,0.116876923,0.14185,2,0.96091671,-2.146633838,-1.952985118,0.823947289
29.31458333,50.50208333,0.0558,0.04674,19,1.046083734,-2.88598141,-3.06315495,1.193838254
24.12708333,52.50208333,0.0604,0.0607,5,0.998793312,-2.806766174,-2.801811581,0.995057661
26.27291667,54.12708333,0.0474,0.0414,70,1.036350024,-3.04913305,-3.184474398,1.144927536
29.12708333,49.52291667,0.0477,0.04025,42,1.045958414,-3.042823881,-3.212645275,1.185093168
27.56458333,51.66875,0.08915,0.08735,18,1.004563235,-2.417434935,-2.437832242,1.020606754
26.60625,52.71041667,0.0374,0.031175,77,1.052928637,-3.286084575,-3.468138787,1.19967923
27.77291667,50.39791667,0.0406,0.0324,58,1.064864683,-3.203987212,-3.429596856,1.25308642
26.08541667,56.06458333,0.0409,0.0353,44,1.04131648,-3.196625216,-3.343872315,1.158640227
28.87708333,49.18958333,0.0452,0.03865,39,1.042837135,-3.096658192,-3.253208504,1.169469599
26.58541667,51.29375,0.0465,0.0412,28,1.032544323,-3.068302966,-3.189317023,1.128640777
27.52291667,50.85625,0.0416,0.0368,61,1.03400427,-3.179655112,-3.302257434,1.130434783
24.08541667,52.27291667,0.05,0.0407,21,1.05552678,-2.995732274,-3.201527187,1.228501229
26.25208333,56.00208333,0.0432,0.037625,105,1.03808831,-3.141914784,-3.280086556,1.148172757
24.89791667,51.83541667,0.0576,0.0464,9,1.056347729,-2.854232711,-3.07045582,1.24137931
26.41875,52.56458333,0.0393,0.0305,78,1.074171477,-3.23653076,-3.490028595,1.28852459
29.33541667,48.71041667,0.1023,0.09885,4,1.007468238,-2.279845606,-2.314151729,1.034901366
26.27291667,52.29375,0.03905,0.03045,56,1.072819268,-3.242912403,-3.491669285,1.282430213
26.29375,55.48125,0.0448,0.0387,70,1.040036915,-3.10554714,-3.251915679,1.157622739
26.81458333,52.35625,0.037233333,0.0301,64,1.062469574,-3.290550871,-3.503230107,1.236987807
28.62708333,49.77291667,0.05805,0.0516,52,1.029867475,-2.846450571,-2.964233606,1.125
26.64791667,51.41875,0.04025,0.03905,35,1.008258779,-3.212645275,-3.242912403,1.030729834
28.35625,49.91875,0.04635,0.0487,54,0.98727179,-3.071533987,-3.022076249,0.95174538
26.41875,50.52291667,0.0425,0.05055,2,0.955783709,-3.158251203,-2.984792334,0.840751731
24.73125,52.81458333,0.0481,0.0372,22,1.071059589,-3.034473102,-3.291446518,1.293010753
27.23125,51.71041667,0.0494,0.0451,46,1.023909423,-3.007804855,-3.098873032,1.095343681
25.54375,52.79375,0.03555,0.02995,21,1.050421931,-3.336815123,-3.508225954,1.186978297
24.96041667,52.23125,0.05975,0.0488,7,1.052071225,-2.817586088,-3.020024966,1.224385246
26.04375,53.68958333,0.04275,0.0351,74,1.055412288,-3.152386084,-3.349554149,1.217948718
26.89791667,53.21041667,0.0518,0.0434,32,1.046925504,-2.96036513,-3.137295838,1.193548387
24.48125,53.93958333,0.0572,0.0572,15,1,-2.861201381,-2.861201381,1
24.73125,53.81458333,0.0588,0.05275,17,1.027380239,-2.833613424,-2.942191507,1.114691943
29.12708333,48.68958333,0.0733,0.065,7,1.028788258,-2.61319467,-2.733368009,1.127692308
26.87708333,50.77291667,0.0386,0.0332,40,1.043026482,-3.254503003,-3.405205403,1.162650602
25.16875,55.06458333,0.0598,0.0555,16,1.018579563,-2.816749618,-2.891372258,1.077477477
25.23125,53.37708333,0.0459,0.0408,24,1.031758731,-3.081290162,-3.199073198,1.125
28.60625,48.66875,0.0359,0.0331,26,1.023204241,-3.327017983,-3.408221997,1.084592145
26.16875,52.77291667,0.0408,0.03,68,1.090404838,-3.199073198,-3.506557897,1.36
27.93958333,49.93958333,0.0481,0.0484,44,0.99839731,-3.034473102,-3.028255465,0.993801653
26.62708333,52.25208333,0.03725,0.03195,62,1.044304889,-3.290103334,-3.443583098,1.165884194
25.71041667,54.73125,0.0369,0.032225,52,1.039009227,-3.299543728,-3.43501273,1.145073701
27.21041667,49.75208333,0.0526,0.0497,30,1.014518975,-2.945039159,-3.001750346,1.058350101
27.87708333,48.85625,0.0494,0.0611,2,0.948313476,-3.007804855,-2.795243413,0.808510638
26.62708333,53.71041667,0.0488,0.04065,50,1.049320252,-3.020024966,-3.202756443,1.200492005
27.29375,50.54375,0.0377,0.03245,59,1.043095563,-3.278095185,-3.428054836,1.161787365
28.02291667,50.54375,0.04045,0.035475,59,1.036773532,-3.207688635,-3.338927056,1.140239605
24.73125,52.83541667,0.0474,0.0365,22,1.072640335,-3.04913305,-3.310443018,1.298630137
27.29375,50.04375,0.0381,0.030675,57,1.06331812,-3.267540997,-3.484307288,1.24205379
27.12708333,50.91875,0.03985,0.03485,65,1.037754791,-3.222632874,-3.356702142,1.143472023
26.64791667,50.91875,0.0425,0.0391,25,1.022743814,-3.158251203,-3.241632812,1.086956522
26.25208333,53.08541667,0.04335,0.034425,78,1.065142072,-3.138448576,-3.368972234,1.259259259
26.66875,50.66875,0.0454,0.0392,16,1.040024065,-3.092243174,-3.239078532,1.158163265
24.43958333,54.25208333,0.1578,0.1758,2,0.979104019,-1.846426871,-1.738408294,0.897610922
28.31458333,50.89791667,0.0496,0.0378,45,1.074795873,-3.003764445,-3.275446176,1.312169312
26.04375,52.12708333,0.041733333,0.0336,41,1.061679467,-3.176455117,-3.393229212,1.242063482
26.54375,55.39791667,0.1538,0.1694,6,0.981175998,-1.872102222,-1.775492497,0.907910272
25.33541667,53.93958333,0.0411,0.0312,30,1.080103644,-3.191747157,-3.467337184,1.317307692
27.79375,49.96041667,0.0548,0.05085,51,1.019041067,-2.904065085,-2.978875156,1.077679449
26.48125,52.18958333,0.03495,0.02985,64,1.046444359,-3.35383681,-3.511570439,1.170854271
28.89791667,49.08541667,0.044,0.0385,38,1.036577347,-3.123565645,-3.257097038,1.142857143
29.37708333,49.31458333,0.0472,0.0421,10,1.030573447,-3.053361386,-3.167707538,1.121140143
29.00208333,50.79375,0.1286,0.1501,3,0.969150745,-2.051048467,-1.89645354,0.856762159
29.00208333,49.68958333,0.0479,0.0445,45,1.019398373,-3.038639775,-3.11226609,1.076404494
28.56458333,50.87708333,0.0502,0.0392,32,1.067418935,-2.991740252,-3.239078532,1.280612245
29.35625,49.31458333,0.0456,0.039,11,1.042675976,-3.087847562,-3.244193633,1.169230769
29.12708333,48.29375,0.034666667,0.03275,29,1.016301874,-3.361976659,-3.418852317,1.058524183
27.43958333,50.12708333,0.035333333,0.0299,56,1.049139279,-3.342928483,-3.509896799,1.181716823
26.16875,54.33541667,0.03855,0.0308,101,1.065482261,-3.255799179,-3.480240589,1.251623377
24.64791667,51.85625,0.0566,0.046866667,8,1.049047893,-2.871746294,-3.060448581,1.207681357
25.81458333,52.62708333,0.0359,0.02605,25,1.098379687,-3.327017983,-3.647737511,1.378119002
25.18958333,52.68958333,0.0431,0.03575,17,1.052277394,-3.144232282,-3.33120501,1.205594406
27.62708333,51.35625,0.0713,0.0647,32,1.023295129,-2.640858952,-2.737994077,1.102009274
25.14791667,50.66875,0.03565,0.03205,11,1.030701713,-3.334006132,-3.440458096,1.112324493
25.39791667,52.33541667,0.0397,0.0342,27,1.042218578,-3.226404091,-3.375529635,1.160818713
26.04375,52.98125,0.0369,0.02835,68,1.078808345,-3.299543728,-3.563128249,1.301587302
24.71041667,54.56458333,0.1241,0.1354,6,0.982245003,-2.086667587,-1.999521919,0.916543575
26.18958333,51.89791667,0.05,0.045775,33,1.023088641,-2.995732274,-3.084017188,1.09229929
25.23125,50.54375,0.0437,0.0417,8,1.012557823,-3.130407177,-3.17725415,1.047961631
28.16875,48.83541667,0.067,0.0698,8,0.990356825,-2.70306266,-2.662121269,0.959885387
25.35625,54.16875,0.0316,0.0264,29,1.054926097,-3.454598158,-3.634391269,1.196969697
26.23125,54.02291667,0.0476,0.0401125,95,1.046359485,-3.044922518,-3.216067273,1.186662512
26.56458333,55.21041667,0.15765,0.1724,7,0.982632399,-1.847377893,-1.757937921,0.914443155
28.79375,50.71041667,0.0528,0.043633333,29,1.050502869,-2.941244088,-3.131933902,1.210084043
27.46041667,52.48125,0.0492,0.04105,49,1.048751813,-3.011861655,-3.192964443,1.198538368
25.79375,54.08541667,0.03855,0.0293,69,1.081232117,-3.255799179,-3.530167763,1.315699659
25.08541667,51.96041667,0.08535,0.0791,6,1.017399353,-2.46099483,-2.537042404,1.079013906
27.68958333,49.04375,0.053125,0.0554,7,0.989555079,-2.935107652,-2.893175685,0.958935018
28.81458333,48.46041667,0.04485,0.0409,17,1.02484244,-3.10443169,-3.196625216,1.096577017
26.29375,51.83541667,0.0534,0.0437,25,1.053069677,-2.929944533,-3.130407177,1.221967963
24.23125,52.33541667,0.0505,0.0396,22,1.066092827,-2.985781943,-3.228926161,1.275252525
25.56458333,56.37708333,0.0438,0.0374,77,1.043616089,-3.128121462,-3.286084575,1.171122995
28.08541667,50.31458333,0.04005,0.0305,59,1.079702684,-3.217626605,-3.490028595,1.313114754
24.83541667,52.16875,0.053925,0.04445,19,1.050925315,-2.920161087,-3.113390317,1.213160855
28.37708333,49.33541667,0.04825,0.0457,44,1.01420621,-3.031359451,-3.085656981,1.055798687
26.35625,53.85625,0.0488,0.0418,96,1.041478241,-3.020024966,-3.174858939,1.167464115
25.75208333,55.60625,0.0467,0.0422,27,1.027074443,-3.064011114,-3.165335058,1.106635071
28.41875,48.89791667,0.0532,0.0494,22,1.019002286,-2.933696883,-3.007804855,1.076923077
27.25208333,51.12708333,0.04475,0.0387,71,1.03973146,-3.106663834,-3.251915679,1.156330749
26.85625,51.83541667,0.0485,0.0457,65,1.015558339,-3.026191481,-3.085656981,1.061269147
24.73125,52.37708333,0.0418,0.0335,27,1.063035181,-3.174858939,-3.39620984,1.247761194
28.12708333,49.62708333,0.0556,0.0542,32,1.00638726,-2.889572078,-2.915074371,1.025830258
26.02291667,55.73125,0.04255,0.03435,51,1.060532069,-3.157075424,-3.37115326,1.238719068
25.68958333,55.10625,0.04515,0.0365,35,1.059121367,-3.097764999,-3.310443018,1.236986301
26.73125,51.89791667,0.0449,0.0451,68,0.998833135,-3.103317484,-3.098873032,0.99556541
25.35625,54.58541667,0.03875,0.0315,27,1.060041727,-3.250624523,-3.457767733,1.23015873
24.83541667,52.02291667,0.055125,0.04226,16,1.07098654,-2.898151945,-3.163914267,1.304424988
29.41875,49.21041667,0.0554,0.0474,3,1.040417889,-2.893175685,-3.04913305,1.168776371
29.85625,48.73125,0.1094,0.1426,2,0.946566473,-2.212744389,-1.947711771,0.767180926
26.00208333,51.48125,0.06825,0.0696,9,0.995383403,-2.684577845,-2.664990712,0.980603448
28.89791667,50.23125,0.0462,0.03885,52,1.047345777,-3.074775481,-3.248047202,1.189189189
24.31458333,51.54375,0.049,0.0475,8,1.008053034,-3.015934981,-3.047025568,1.031578947
29.46041667,49.25208333,0.0574,0.0478,2,1.047328019,-2.857710976,-3.040729639,1.20083682
29.87708333,49.68958333,0.1163,0.1261,4,0.983274566,-2.151582219,-2.070680036,0.922283902
27.12708333,51.46041667,0.04465,0.03805,72,1.043956464,-3.108900972,-3.268854195,1.173455979
29.64791667,49.91875,0.06085,0.0559,11,1.021087631,-2.79934346,-2.884190899,1.088550984
26.35625,54.02291667,0.04915,0.0427,84,1.037472156,-3.012878432,-3.153556359,1.151053864
24.60625,53.48125,0.0695,0.061,9,1.031733615,-2.666428526,-2.796881415,1.139344262
26.39791667,55.14791667,0.081075,0.075,20,1.018039781,-2.512380627,-2.590267165,1.081
26.02291667,54.35625,0.03735,0.03215,79,1.043199609,-3.287422367,-3.437342828,1.161741835
24.91875,54.81458333,0.0761,0.07135,8,1.01510239,-2.575707014,-2.640157935,1.066573231
28.68958333,48.48125,0.0566,0.0486,13,1.039237957,-2.871746294,-3.024131748,1.164609053
27.04375,50.93958333,0.0371,0.033125,62,1.032376958,-3.294138309,-3.407466995,1.12
27.31458333,50.46041667,0.0374,0.0307,61,1.057649798,-3.286084575,-3.483492624,1.218241042
29.27291667,49.41875,0.0424,0.0376,30,1.033124946,-3.160606917,-3.280751229,1.127659574
25.83541667,53.68958333,0.0436,0.03465,68,1.064806807,-3.132698129,-3.362457553,1.258297258
24.18958333,52.66875,0.05775,0.05215,7,1.025795641,-2.85163193,-2.953631098,1.10738255
24.35625,54.12708333,0.08438,0.09515,2,0.973630692,-2.472424872,-2.352300685,0.8868103
27.85625,50.25208333,0.03805,0.0299,50,1.070939565,-3.268854195,-3.509896799,1.272575251
24.23125,53.46041667,0.1092,0.1288,4,0.966020813,-2.214574216,-2.049494465,0.847826087
24.85625,54.41875,0.046508333,0.0373,19,1.060966726,-3.068123778,-3.288761952,1.246872198
25.73125,55.46041667,0.0413,0.0383,36,1.020686776,-3.186892779,-3.262305383,1.078328982
25.00208333,54.37708333,0.032166667,0.0252,22,1.075642558,-3.436824549,-3.680911284,1.27645504
26.33541667,55.75208333,0.0453,0.0374,67,1.052913791,-3.094448246,-3.286084575,1.211229947
25.27291667,53.93958333,0.0421,0.039775,28,1.0154237,-3.167707538,-3.224516705,1.058453803
27.10625,50.93958333,0.041375,0.0324,67,1.070301114,-3.185078445,-3.429596856,1.277006173
27.48125,50.79375,0.0394,0.0326,58,1.054373292,-3.233989463,-3.423442991,1.208588957
26.56458333,54.14791667,0.04715,0.038,38,1.059310719,-3.05442127,-3.270169119,1.240789474
27.60625,49.68958333,0.0502,0.0536,24,0.983540567,-2.991740252,-2.926206211,0.936567164
29.12708333,49.66875,0.0455,0.04105,38,1.027705864,-3.090042953,-3.192964443,1.108404385
29.21041667,49.21041667,0.04565,0.0399,34,1.036520222,-3.086751672,-3.221378955,1.144110276
26.52291667,53.35625,0.04465,0.03725,93,1.05008839,-3.108900972,-3.290103334,1.198657718
28.21041667,50.81458333,0.036,0.0306,58,1.047506264,-3.324236341,-3.48675527,1.176470588
28.77291667,50.93958333,0.117,0.1248,3,0.986628886,-2.145581344,-2.081042823,0.9375
27.12708333,50.98125,0.0421,0.0324,66,1.075295397,-3.167707538,-3.429596856,1.299382716
25.89791667,53.73125,0.037,0.03385,73,1.025264184,-3.296837366,-3.38581628,1.093057607
26.04375,52.56458333,0.03805,0.034325,49,1.029137671,-3.268854195,-3.371881327,1.108521486
27.23125,52.23125,0.04145,0.04015,75,1.008629488,-3.183267397,-3.215132839,1.03237858
24.89791667,54.56458333,0.05345,0.042508333,16,1.061083954,-2.929008642,-3.158055152,1.25740052
26.91875,52.04375,0.0438,0.0375,53,1.042847207,-3.128121462,-3.283414346,1.168
27.12708333,52.50208333,0.04366,0.0355,74,1.057962672,-3.131322928,-3.338222583,1.229859155
28.52291667,51.08541667,0.1261,0.1429,3,0.974795207,-2.070680036,-1.945610194,0.882435269
25.29375,54.54375,0.0394,0.030675,26,1.07311863,-3.233989463,-3.484307288,1.284433578
24.31458333,51.46041667,0.2886,0.3384,1,0.972668143,-1.242713633,-1.083526651,0.852836879
28.10625,48.79375,0.0544,0.0569,6,0.988881984,-2.911391125,-2.866459938,0.956063269
25.25208333,53.04375,0.041075,0.032325,22,1.068921088,-3.192355615,-3.431914354,1.270688322
26.56458333,55.08541667,0.147875,0.1504,7,0.996622765,-1.911387957,-1.894456867,0.983211436
27.54375,52.02291667,0.0468,0.0413,56,1.033599926,-3.061872076,-3.186892779,1.133171913
28.96041667,50.35625,0.043425,0.0345,48,1.064975609,-3.136719967,-3.366795955,1.258695652
24.58541667,53.10625,0.088,0.1025,2,0.967056047,-2.430418465,-2.27789248,0.858536585
26.27291667,54.93958333,0.045633333,0.038766667,80,1.044586452,-3.087116843,-3.2501945,1.177128098
26.81458333,52.25208333,0.04015,0.0335,61,1.051566185,-3.215132839,-3.39620984,1.198507463
29.14791667,50.00208333,0.0547,0.0422,39,1.069325055,-2.90589157,-3.165335058,1.296208531
25.91875,51.68958333,0.067,0.0629,22,1.015247073,-2.70306266,-2.766209115,1.06518283
28.87708333,50.08541667,0.04365,0.0394,53,1.027883505,-3.131551997,-3.233989463,1.10786802
25.35625,52.25208333,0.04055,0.03325,18,1.05664324,-3.205219498,-3.403700512,1.219548872
27.21041667,51.33541667,0.0436,0.03845,75,1.034443985,-3.132698129,-3.258396583,1.133940182
