blue_angle,green_angle,log_blue_angle,log_green_angle,bg_ratio_angle,stumpf_angle,depth
0.31660646508913687,0.29859528604067104,1.4226737577684099,1.3900209175259337,1.086361030585534,1.4088182381623886,5.0
0.4592323243623833,0.3517322198366573,1.678877222636928,1.49985926153692,1.5481786268274405,1.816575640172302,11.0
0.43590745193431896,0.43880822747653164,1.642147421499458,1.652624875984436,0.9613012857553012,1.3013156228925782,4.0
0.33725471281234143,0.281111520727153,1.4651799022041705,1.3503323858301908,1.3370734162388704,1.6459016921102956,3.0
0.6156236821177662,0.6540985140822049,1.8896104260415898,1.9389935730256147,0.8535876003932714,1.2211332714179965,5.0
0.2523674721725004,0.1768945667014768,1.2740240833681216,1.0616999043175603,1.6739609531354167,1.9720512054639423,23.0
0.4151317433426689,0.34761839270406486,1.6079642267267205,1.4918713169398976,1.338747611716321,1.6428609469885709,9.0
0.43514270201864463,0.3668162526561631,1.6409144427177234,1.5284876739001931,1.326437474832786,1.6311780967147547,15.0
0.6672443014257777,0.5409682679359116,1.9486306260748056,1.8012379968681869,1.4357006894886457,1.7094895276035436,4.0
0.23044463870733906,0.15032609980348366,1.216317653972418,0.967916519558421,1.809229454533584,2.1071812426483243,25.0
0.34413746205340967,0.20843390805135248,1.4788659454253006,1.1604617524269325,2.0819257166949914,2.283216077118163,10.0
0.4221419534521825,0.3702444419333235,1.61966078252154,1.534854398460325,1.2397900738865182,1.5553114457978223,6.0
0.36555045969228844,0.27562641788369635,1.5200204590783737,1.3374663006522431,1.5633299924943322,1.8435106320839543,21.0
0.27683946947407617,0.20157752949703167,1.3339194505126062,1.1399997535617392,1.6067260473453138,1.902206484077996,27.0
0.9287887725863689,0.9091557963029386,2.1952457166030825,2.1832616778404477,1.0160017742728302,1.3785569438660827,4.0
0.5165885680379516,0.3804433050328757,1.7626764132631991,1.5535026999317565,1.6535558682743068,1.8935185700548844,6.0
0.3884929571625158,0.2900248128477701,1.5619063902606838,1.3708104203205385,1.5926180630508366,1.8644362712488496,14.0
0.21068860176825416,0.13918448465271235,1.1605315673710557,0.9250818483840471,1.761417849374198,2.0734209400975177,23.0
0.20265872765367454,0.15495415532765022,1.136708691731045,0.9850597318233909,1.4638301400677591,1.786321524741152,25.0
0.46649744856128855,0.3723013554996198,1.689984908664976,1.53865037718551,1.4533083191177274,1.7371458761218426,19.0
